id,type,od,numbering,lon,lat,speed,direction,3rd_mesh,date_time
129500057121,1,2,6281,137.919183,36.0851,,18,54371703,2024-01-06T05:19:36
129500057121,1,2,6282,137.919183,36.0851,,14,54371703,2024-01-06T05:19:37
129500057121,1,2,6283,137.919183,36.0851,,53,54371703,2024-01-06T05:19:38
129500057121,1,2,6284,137.919183,36.0851,,109,54371703,2024-01-06T05:19:39
129500057121,1,2,6285,137.919183,36.0851,,93,54371703,2024-01-06T05:19:40
129500057121,1,2,6286,137.919183,36.0851,,98,54371703,2024-01-06T05:19:41
129500057121,1,2,6287,137.919183,36.0851,,98,54371703,2024-01-06T05:19:42
129500057121,1,2,6288,137.919183,36.0851,,94,54371703,2024-01-06T05:19:43
129500057121,1,2,6289,137.919183,36.0851,,90,54371703,2024-01-06T05:19:44
129500057121,1,2,6290,137.919183,36.0851,,82,54371703,2024-01-06T05:19:45
129500057121,1,2,6291,137.919183,36.0851,,69,54371703,2024-01-06T05:19:46
129500057121,1,2,6292,137.919183,36.0851,,42,54371703,2024-01-06T05:19:47
129500057121,1,2,6293,137.919183,36.0851,,16,54371703,2024-01-06T05:19:48
129500057121,1,2,6294,137.919183,36.0851,,333,54371703,2024-01-06T05:19:49
129500057121,1,2,6295,137.919183,36.0851,,312,54371703,2024-01-06T05:19:50
129500057121,1,2,6296,137.919183,36.0851,,296,54371703,2024-01-06T05:19:51
129500057121,1,2,6297,137.919183,36.0851,,280,54371703,2024-01-06T05:19:52
129500057121,1,2,6298,137.919183,36.0851,,272,54371703,2024-01-06T05:19:53
129500057121,1,2,6299,137.919183,36.0851,,274,54371703,2024-01-06T05:19:54
129500057121,1,2,6300,137.919183,36.0851,,262,54371703,2024-01-06T05:19:55
129500057121,1,2,6301,137.919183,36.0851,,250,54371703,2024-01-06T05:19:56
129500057121,1,2,6302,137.919183,36.0851,,251,54371703,2024-01-06T05:19:57
129500057121,1,2,6303,137.919183,36.0851,,267,54371703,2024-01-06T05:19:58
129500057121,1,2,6304,137.919183,36.0851,,285,54371703,2024-01-06T05:19:59
129500057121,1,2,6305,137.919183,36.0851,,256,54371703,2024-01-06T05:20:00
129500057121,1,2,6306,137.919183,36.0851,,240,54371703,2024-01-06T05:20:01
129500057121,1,2,6307,137.919183,36.0851,,245,54371703,2024-01-06T05:20:02
129500057121,1,2,6308,137.919183,36.0851,,238,54371703,2024-01-06T05:20:03
129500057121,1,2,6309,137.919183,36.0851,,240,54371703,2024-01-06T05:20:04
129500057121,1,2,6310,137.919183,36.0851,,237,54371703,2024-01-06T05:20:05
129500057121,1,2,6311,137.919183,36.0851,,234,54371703,2024-01-06T05:20:06
129500057121,1,2,6312,137.919183,36.0851,,226,54371703,2024-01-06T05:20:07
129500057121,1,2,6313,137.919183,36.0851,,229,54371703,2024-01-06T05:20:08
129500057121,1,2,6314,137.919183,36.0851,,238,54371703,2024-01-06T05:20:09
113800078376,1,2,4424,137.9596,36.120333,43,346,54371746,2024-01-06T05:18:23
113800078376,1,2,4425,137.959566,36.12045,43,347,54371746,2024-01-06T05:18:24
113800078376,1,2,4426,137.959533,36.12055,43,347,54371746,2024-01-06T05:18:25
113800078376,1,2,4427,137.959516,36.120666,42,347,54371746,2024-01-06T05:18:26
113800078376,1,2,4428,137.959483,36.120766,42,347,54371746,2024-01-06T05:18:27
113800078376,1,2,4429,137.959466,36.120866,41,349,54371746,2024-01-06T05:18:28
113800078376,1,2,4430,137.959433,36.120983,40,347,54371746,2024-01-06T05:18:29
113800078376,1,2,4431,137.959416,36.121083,40,347,54371746,2024-01-06T05:18:30
113800078376,1,2,4432,137.959383,36.121183,40,347,54371746,2024-01-06T05:18:31
113800078376,1,2,4433,137.959366,36.121283,40,347,54371746,2024-01-06T05:18:32
113800078376,1,2,4434,137.959333,36.121383,40,347,54371746,2024-01-06T05:18:33
113800078376,1,2,4435,137.959316,36.121483,40,347,54371746,2024-01-06T05:18:34
113800078376,1,2,4436,137.959283,36.121583,41,347,54371746,2024-01-06T05:18:35
113800078376,1,2,4437,137.95925,36.121683,41,347,54371746,2024-01-06T05:18:36
113800078376,1,2,4438,137.959216,36.121783,41,346,54371746,2024-01-06T05:18:37
113800078376,1,2,4439,137.959183,36.121883,41,344,54371746,2024-01-06T05:18:38
113800078376,1,2,4440,137.95915,36.121983,41,342,54371746,2024-01-06T05:18:39
113800078376,1,2,4441,137.9591,36.122066,41,341,54371746,2024-01-06T05:18:40
113800078376,1,2,4442,137.95905,36.122166,40,339,54371746,2024-01-06T05:18:41
113800078376,1,2,4443,137.959016,36.122266,41,339,54371746,2024-01-06T05:18:42
113800078376,1,2,4444,137.958966,36.122366,42,338,54371746,2024-01-06T05:18:43
113800078376,1,2,4445,137.958916,36.12245,43,338,54371746,2024-01-06T05:18:44
113800078376,1,2,4446,137.958866,36.12255,44,338,54371746,2024-01-06T05:18:45
113800078376,1,2,4447,137.958816,36.122666,45,338,54371746,2024-01-06T05:18:46
113800078376,1,2,4448,137.958766,36.122766,46,338,54371746,2024-01-06T05:18:47
113800078376,1,2,4449,137.958716,36.122866,46,338,54371746,2024-01-06T05:18:48
113800078376,1,2,4450,137.958666,36.122983,45,338,54371746,2024-01-06T05:18:49
113800078376,1,2,4451,137.958616,36.123083,45,338,54371746,2024-01-06T05:18:50
113800078376,1,2,4452,137.958566,36.123183,45,338,54371746,2024-01-06T05:18:51
113800078376,1,2,4453,137.958516,36.1233,45,338,54371746,2024-01-06T05:18:52
113800078376,1,2,4454,137.958466,36.1234,46,338,54371746,2024-01-06T05:18:53
113800078376,1,2,4455,137.958416,36.1235,44,338,54371746,2024-01-06T05:18:54
113800078376,1,2,4456,137.958366,36.123616,43,338,54371746,2024-01-06T05:18:55
113800078376,1,2,4457,137.958333,36.123716,43,338,54371746,2024-01-06T05:18:56
113800078376,1,2,4458,137.958283,36.123816,42,338,54371746,2024-01-06T05:18:57
113800078376,1,2,4459,137.958233,36.123916,42,338,54371746,2024-01-06T05:18:58
113800078376,1,2,4460,137.958183,36.124016,42,338,54371746,2024-01-06T05:18:59
113800078376,1,2,4461,137.958133,36.124116,42,338,54371746,2024-01-06T05:19:00
113800078376,1,2,4462,137.958083,36.124216,41,338,54371746,2024-01-06T05:19:01
113800078376,1,2,4463,137.958033,36.1243,41,338,54371746,2024-01-06T05:19:02
113800078376,1,2,4464,137.957983,36.1244,41,338,54371746,2024-01-06T05:19:03
113800078376,1,2,4465,137.95795,36.1245,41,338,54371746,2024-01-06T05:19:04
113800078376,1,2,4466,137.9579,36.1246,41,338,54371746,2024-01-06T05:19:05
113800078376,1,2,4467,137.95785,36.1247,41,338,54371746,2024-01-06T05:19:06
113800078376,1,2,4468,137.9578,36.1248,41,338,54371746,2024-01-06T05:19:07
113800078376,1,2,4469,137.95775,36.124883,40,338,54371746,2024-01-06T05:19:08
113800078376,1,2,4470,137.957716,36.124983,40,338,54371746,2024-01-06T05:19:09
113800078376,1,2,4471,137.957666,36.125083,40,338,54371756,2024-01-06T05:19:10
113800078376,1,2,4472,137.957616,36.125166,40,338,54371756,2024-01-06T05:19:11
113800078376,1,2,4473,137.957566,36.125266,40,338,54371756,2024-01-06T05:19:12
113800078376,1,2,4474,137.957533,36.125366,40,338,54371756,2024-01-06T05:19:13
113800078376,1,2,4475,137.957483,36.12545,41,338,54371756,2024-01-06T05:19:14
113800078376,1,2,4476,137.957433,36.12555,41,338,54371756,2024-01-06T05:19:15
113800078376,1,2,4477,137.957383,36.12565,41,338,54371756,2024-01-06T05:19:16
113800078376,1,2,4478,137.95735,36.12575,42,338,54371756,2024-01-06T05:19:17
113800078376,1,2,4479,137.9573,36.125833,42,338,54371756,2024-01-06T05:19:18
113800078376,1,2,4480,137.95725,36.125933,42,338,54371756,2024-01-06T05:19:19
113800078376,1,2,4481,137.9572,36.126033,42,338,54371756,2024-01-06T05:19:20
113800078376,1,2,4482,137.95715,36.126133,42,338,54371756,2024-01-06T05:19:21
113800078376,1,2,4483,137.9571,36.126233,42,338,54371756,2024-01-06T05:19:22
113800078376,1,2,4484,137.957066,36.126333,42,338,54371756,2024-01-06T05:19:23
113800078376,1,2,4485,137.957016,36.126433,42,338,54371756,2024-01-06T05:19:24
113800078376,1,2,4486,137.956966,36.126533,42,338,54371756,2024-01-06T05:19:25
113800078376,1,2,4487,137.956933,36.126633,42,339,54371756,2024-01-06T05:19:26
113800078376,1,2,4488,137.956883,36.126733,42,339,54371756,2024-01-06T05:19:27
113800078376,1,2,4489,137.956833,36.126833,42,339,54371756,2024-01-06T05:19:28
113800078376,1,2,4490,137.9568,36.126933,41,339,54371756,2024-01-06T05:19:29
113800078376,1,2,4491,137.95675,36.127033,40,338,54371756,2024-01-06T05:19:30
113800078376,1,2,4492,137.9567,36.127116,39,338,54371756,2024-01-06T05:19:31
113800078376,1,2,4493,137.956666,36.127216,38,338,54371756,2024-01-06T05:19:32
113800078376,1,2,4494,137.956616,36.1273,38,336,54371756,2024-01-06T05:19:33
113800078376,1,2,4495,137.956566,36.127383,38,336,54371756,2024-01-06T05:19:34
113800078376,1,2,4496,137.956516,36.127466,38,336,54371756,2024-01-06T05:19:35
113800078376,1,2,4497,137.956466,36.12755,37,334,54371756,2024-01-06T05:19:36
113800078376,1,2,4498,137.956416,36.127633,37,334,54371756,2024-01-06T05:19:37
113800078376,1,2,4499,137.956366,36.127716,38,334,54371756,2024-01-06T05:19:38
113800078376,1,2,4500,137.956316,36.127816,39,334,54371756,2024-01-06T05:19:39
113800078376,1,2,4501,137.956266,36.1279,40,334,54371756,2024-01-06T05:19:40
113800078376,1,2,4502,137.956216,36.128,41,336,54371756,2024-01-06T05:19:41
113800078376,1,2,4503,137.956166,36.128083,41,336,54371756,2024-01-06T05:19:42
113800078376,1,2,4504,137.956116,36.128183,41,336,54371756,2024-01-06T05:19:43
113800078376,1,2,4505,137.956066,36.128283,40,336,54371756,2024-01-06T05:19:44
113800078376,1,2,4506,137.956016,36.128366,39,334,54371756,2024-01-06T05:19:45
113800078376,1,2,4507,137.955966,36.128466,37,336,54371756,2024-01-06T05:19:46
113800078376,1,2,4508,137.955916,36.12855,36,336,54371756,2024-01-06T05:19:47
113800078376,1,2,4509,137.955866,36.128633,35,336,54371756,2024-01-06T05:19:48
113800078376,1,2,4510,137.955833,36.1287,33,334,54371756,2024-01-06T05:19:49
113800078376,1,2,4511,137.955783,36.128783,32,334,54371756,2024-01-06T05:19:50
113800078376,1,2,4512,137.95575,36.12885,31,334,54371756,2024-01-06T05:19:51
113800078376,1,2,4513,137.9557,36.128933,29,334,54371756,2024-01-06T05:19:52
113800078376,1,2,4514,137.955666,36.128983,23,334,54371756,2024-01-06T05:19:53
113800078376,1,2,4515,137.955633,36.12905,19,334,54371756,2024-01-06T05:19:54
113800078376,1,2,4516,137.955616,36.129083,18,336,54371756,2024-01-06T05:19:55
113800078376,1,2,4517,137.9556,36.129133,19,336,54371756,2024-01-06T05:19:56
113800078376,1,2,4518,137.955566,36.129166,21,336,54371756,2024-01-06T05:19:57
113800078376,1,2,4519,137.95555,36.129216,22,336,54371756,2024-01-06T05:19:58
113800078376,1,2,4520,137.955516,36.129266,23,336,54371756,2024-01-06T05:19:59
113800078376,1,2,4521,137.955483,36.129316,24,336,54371756,2024-01-06T05:20:00
113800078376,1,2,4522,137.95545,36.129383,25,336,54371756,2024-01-06T05:20:01
113800078376,1,2,4523,137.955433,36.129433,25,336,54371756,2024-01-06T05:20:02
113800078376,1,2,4524,137.9554,36.129483,26,336,54371756,2024-01-06T05:20:03
113800078376,1,2,4525,137.955366,36.12955,27,336,54371756,2024-01-06T05:20:04
113800078376,1,2,4526,137.955333,36.129616,28,336,54371756,2024-01-06T05:20:05
113800078376,1,2,4527,137.955283,36.129683,29,334,54371756,2024-01-06T05:20:06
113800078376,1,2,4528,137.95525,36.129733,29,334,54371756,2024-01-06T05:20:07
113800078376,1,2,4529,137.955216,36.1298,30,334,54371756,2024-01-06T05:20:08
354600094509,1,2,10165,137.96685,36.17975,11,77,54372717,2024-01-06T05:18:23
354600094509,1,2,10166,137.966883,36.179766,10,74,54372717,2024-01-06T05:18:24
354600094509,1,2,10167,137.966916,36.179766,9,74,54372717,2024-01-06T05:18:25
354600094509,1,2,10168,137.96695,36.179783,9,77,54372717,2024-01-06T05:18:26
354600094509,1,2,10169,137.966966,36.179783,8,82,54372717,2024-01-06T05:18:27
354600094509,1,2,10170,137.967,36.179766,8,90,54372717,2024-01-06T05:18:28
354600094509,1,2,10171,137.967016,36.179766,7,96,54372717,2024-01-06T05:18:29
354600094509,1,2,10172,137.967033,36.17975,7,106,54372717,2024-01-06T05:18:30
354600094509,1,2,10173,137.96705,36.17975,7,114,54372717,2024-01-06T05:18:31
354600094509,1,2,10174,137.967083,36.179733,6,123,54372717,2024-01-06T05:18:32
354600094509,1,2,10175,137.967083,36.179716,4,130,54372717,2024-01-06T05:18:33
354600094509,1,2,10176,137.967083,36.179716,1,131,54372717,2024-01-06T05:18:34
354600094509,1,2,10177,137.9671,36.179716,0,130,54372717,2024-01-06T05:18:35
354600094509,1,2,10178,137.9671,36.179716,0,130,54372717,2024-01-06T05:18:36
354600094509,1,2,10179,137.967083,36.179716,0,131,54372717,2024-01-06T05:18:37
354600094509,1,2,10180,137.967083,36.179716,0,133,54372717,2024-01-06T05:18:38
354600094509,1,2,10181,137.967083,36.179716,0,136,54372717,2024-01-06T05:18:39
354600094509,1,2,10182,137.967083,36.179716,1,146,54372717,2024-01-06T05:18:40
354600094509,1,2,10183,137.967083,36.179716,2,165,54372717,2024-01-06T05:18:41
354600094509,1,2,10184,137.967066,36.179716,2,235,54372717,2024-01-06T05:18:42
354600094509,1,2,10185,137.967066,36.179716,2,250,54372717,2024-01-06T05:18:43
354600094509,1,2,10186,137.96705,36.179716,2,258,54372717,2024-01-06T05:18:44
354600094509,1,2,10187,137.96705,36.179716,1,262,54372717,2024-01-06T05:18:45
354600094509,1,2,10188,137.967033,36.179716,2,267,54372717,2024-01-06T05:18:46
354600094509,1,2,10189,137.967033,36.179716,0,270,54372717,2024-01-06T05:18:47
354600094509,1,2,10190,137.967016,36.179716,2,274,54372717,2024-01-06T05:18:48
354600094509,1,2,10191,137.967016,36.179716,2,278,54372717,2024-01-06T05:18:49
354600094509,1,2,10192,137.967,36.179716,1,283,54372717,2024-01-06T05:18:50
354600094509,1,2,10193,137.967,36.179733,1,288,54372717,2024-01-06T05:18:51
354600094509,1,2,10194,137.967,36.179733,1,288,54372717,2024-01-06T05:18:52
354600094509,1,2,10195,137.967,36.179733,1,290,54372717,2024-01-06T05:18:53
354600094509,1,2,10196,137.966983,36.179733,2,302,54372717,2024-01-06T05:18:54
354600094509,1,2,10197,137.966983,36.179733,2,314,54372717,2024-01-06T05:18:55
354600094509,1,2,10198,137.966983,36.17975,1,322,54372717,2024-01-06T05:18:56
354600094509,1,2,10199,137.966983,36.17975,1,331,54372717,2024-01-06T05:18:57
354600094509,1,2,10200,137.966983,36.17975,2,342,54372717,2024-01-06T05:18:58
354600094509,1,2,10201,137.966983,36.17975,2,0,54372717,2024-01-06T05:18:59
354600094509,1,2,10202,137.966983,36.179766,2,14,54372717,2024-01-06T05:19:00
354600094509,1,2,10203,137.967,36.179766,2,32,54372717,2024-01-06T05:19:01
354600094509,1,2,10204,137.967,36.179766,0,34,54372717,2024-01-06T05:19:02
354600094509,1,2,10205,137.967,36.179766,0,34,54372717,2024-01-06T05:19:03
354600094509,1,2,10206,137.967,36.179766,1,34,54372717,2024-01-06T05:19:04
354600094509,1,2,10207,137.967,36.179766,1,34,54372717,2024-01-06T05:19:05
354600094509,1,2,10208,137.967,36.179766,1,34,54372717,2024-01-06T05:19:06
354600094509,1,2,10209,137.967016,36.179783,1,34,54372717,2024-01-06T05:19:07
354600094509,1,2,10210,137.967016,36.179783,1,32,54372717,2024-01-06T05:19:08
354600094509,1,2,10211,137.967016,36.179783,1,26,54372717,2024-01-06T05:19:09
354600094509,1,2,10212,137.967,36.179783,0,24,54372717,2024-01-06T05:19:10
354600094509,1,2,10213,137.967,36.179783,0,24,54372717,2024-01-06T05:19:11
354600094509,1,2,10214,137.967,36.179783,0,24,54372717,2024-01-06T05:19:12
354600094509,1,2,10215,137.967,36.179783,0,24,54372717,2024-01-06T05:19:13
354600094509,1,2,10216,137.967,36.179783,2,26,54372717,2024-01-06T05:19:14
354600094509,1,2,10217,137.967,36.179783,1,26,54372717,2024-01-06T05:19:15
354600094509,1,2,10218,137.967,36.179783,2,35,54372717,2024-01-06T05:19:16
354600094509,1,2,10219,137.967,36.179766,1,51,54372717,2024-01-06T05:19:17
354600094509,1,2,10220,137.967,36.179766,1,72,54372717,2024-01-06T05:19:18
354600094509,1,2,10221,137.967,36.179766,0,82,54372717,2024-01-06T05:19:19
354600094509,1,2,10222,137.967,36.179766,0,82,54372717,2024-01-06T05:19:20
354600094509,1,2,10223,137.967,36.179766,0,82,54372717,2024-01-06T05:19:21
354600094509,1,2,10224,137.967,36.179766,0,82,54372717,2024-01-06T05:19:22
354600094509,1,2,10225,137.967,36.179766,0,83,54372717,2024-01-06T05:19:23
354600094509,1,2,10226,137.967,36.179766,0,82,54372717,2024-01-06T05:19:24
354600094509,1,2,10227,137.967,36.179766,0,83,54372717,2024-01-06T05:19:25
354600094509,1,2,10228,137.967,36.179766,0,82,54372717,2024-01-06T05:19:26
354600094509,1,2,10229,137.967,36.179766,0,85,54372717,2024-01-06T05:19:27
354600094509,1,2,10230,137.967,36.179766,0,85,54372717,2024-01-06T05:19:28
354600094509,1,2,10231,137.967,36.179766,0,85,54372717,2024-01-06T05:19:29
354600094509,1,2,10232,137.967,36.179766,0,85,54372717,2024-01-06T05:19:30
354600094509,1,2,10233,137.967,36.179766,0,88,54372717,2024-01-06T05:19:31
354600094509,1,2,10234,137.967,36.179766,0,86,54372717,2024-01-06T05:19:32
354600094509,1,2,10235,137.967,36.179766,0,85,54372717,2024-01-06T05:19:33
354600094509,1,2,10236,137.967,36.179766,0,83,54372717,2024-01-06T05:19:34
354600094509,1,2,10237,137.966983,36.179766,0,78,54372717,2024-01-06T05:19:35
354600094509,1,2,10238,137.966983,36.179766,0,85,54372717,2024-01-06T05:19:36
354600094509,1,2,10239,137.966983,36.179766,0,83,54372717,2024-01-06T05:19:37
354600094509,1,2,10240,137.966983,36.179766,0,85,54372717,2024-01-06T05:19:38
354600094509,1,2,10241,137.966983,36.179766,0,80,54372717,2024-01-06T05:19:39
354600094509,1,2,10242,137.966983,36.179766,0,77,54372717,2024-01-06T05:19:40
354600094509,1,2,10243,137.966983,36.179766,0,75,54372717,2024-01-06T05:19:41
354600094509,1,2,10244,137.966983,36.179766,0,80,54372717,2024-01-06T05:19:42
354600094509,1,2,10245,137.966983,36.179766,0,80,54372717,2024-01-06T05:19:43
354600094509,1,2,10246,137.966983,36.179766,0,77,54372717,2024-01-06T05:19:44
354600094509,1,2,10247,137.966983,36.179766,0,83,54372717,2024-01-06T05:19:45
354600094509,1,2,10248,137.966983,36.179766,0,74,54372717,2024-01-06T05:19:46
354600094509,1,2,10249,137.966983,36.179766,0,74,54372717,2024-01-06T05:19:47
354600094509,1,2,10250,137.966983,36.179766,0,70,54372717,2024-01-06T05:19:48
354600094509,1,2,10251,137.966983,36.179766,0,66,54372717,2024-01-06T05:19:49
354600094509,1,2,10252,137.966983,36.179766,0,64,54372717,2024-01-06T05:19:50
354600094509,1,2,10253,137.966983,36.179766,0,70,54372717,2024-01-06T05:19:51
354600094509,1,2,10254,137.966983,36.179766,0,67,54372717,2024-01-06T05:19:52
354600094509,1,2,10255,137.966983,36.179766,0,69,54372717,2024-01-06T05:19:53
354600094509,1,2,10256,137.966983,36.179766,0,67,54372717,2024-01-06T05:19:54
354600094509,1,2,10257,137.966983,36.179766,0,66,54372717,2024-01-06T05:19:55
354600094509,1,2,10258,137.966983,36.179766,0,66,54372717,2024-01-06T05:19:56
354600094509,1,2,10259,137.966983,36.179766,0,64,54372717,2024-01-06T05:19:57
354600094509,1,2,10260,137.966983,36.179766,0,66,54372717,2024-01-06T05:19:58
354600094509,1,2,10261,137.966983,36.179766,0,72,54372717,2024-01-06T05:19:59
354600094509,1,2,10262,137.966983,36.179766,0,70,54372717,2024-01-06T05:20:00
354600094509,1,2,10263,137.966983,36.179766,0,69,54372717,2024-01-06T05:20:01
354600094509,1,2,10264,137.966983,36.179766,0,69,54372717,2024-01-06T05:20:02
354600094509,1,2,10265,137.966983,36.179766,0,72,54372717,2024-01-06T05:20:03
354600094509,1,2,10266,137.966983,36.179766,0,69,54372717,2024-01-06T05:20:04
354600094509,1,2,10267,137.966983,36.179766,0,74,54372717,2024-01-06T05:20:05
354600094509,1,2,10268,137.966983,36.179766,0,70,54372717,2024-01-06T05:20:06
354600094509,1,2,10269,137.966983,36.179766,0,61,54372717,2024-01-06T05:20:07
354600094509,1,2,10270,137.966983,36.179766,0,338,54372717,2024-01-06T05:20:08
354600094509,1,2,10271,137.966983,36.179766,0,330,54372717,2024-01-06T05:20:09
377400078638,1,2,1781,137.947316,36.171233,20,299,54372705,2024-01-06T05:18:23
377400078638,1,2,1782,137.947266,36.17125,20,301,54372705,2024-01-06T05:18:24
377400078638,1,2,1783,137.947233,36.1713,19,307,54372705,2024-01-06T05:18:25
377400078638,1,2,1784,137.9472,36.171333,20,312,54372705,2024-01-06T05:18:26
377400078638,1,2,1785,137.9472,36.171383,22,330,54372705,2024-01-06T05:18:27
377400078638,1,2,1786,137.947216,36.171433,25,346,54372705,2024-01-06T05:18:28
377400078638,1,2,1787,137.947233,36.171483,27,0,54372705,2024-01-06T05:18:29
377400078638,1,2,1788,137.947266,36.17155,28,8,54372705,2024-01-06T05:18:30
377400078638,1,2,1789,137.947283,36.1716,30,13,54372705,2024-01-06T05:18:31
377400078638,1,2,1790,137.947316,36.171666,33,16,54372705,2024-01-06T05:18:32
377400078638,1,2,1791,137.94735,36.17175,35,18,54372705,2024-01-06T05:18:33
377400078638,1,2,1792,137.9474,36.171816,37,19,54372705,2024-01-06T05:18:34
377400078638,1,2,1793,137.94745,36.1719,37,21,54372705,2024-01-06T05:18:35
377400078638,1,2,1794,137.9475,36.171983,40,24,54372705,2024-01-06T05:18:36
377400078638,1,2,1795,137.94755,36.172066,42,26,54372705,2024-01-06T05:18:37
377400078638,1,2,1796,137.947616,36.17215,43,29,54372705,2024-01-06T05:18:38
377400078638,1,2,1797,137.9477,36.172233,44,30,54372705,2024-01-06T05:18:39
377400078638,1,2,1798,137.947766,36.172316,44,32,54372705,2024-01-06T05:18:40
377400078638,1,2,1799,137.94785,36.1724,44,34,54372705,2024-01-06T05:18:41
377400078638,1,2,1800,137.947933,36.172483,44,34,54372705,2024-01-06T05:18:42
377400078638,1,2,1801,137.948,36.172583,44,32,54372705,2024-01-06T05:18:43
377400078638,1,2,1802,137.948066,36.172683,43,29,54372705,2024-01-06T05:18:44
377400078638,1,2,1803,137.948116,36.172766,41,26,54372705,2024-01-06T05:18:45
377400078638,1,2,1804,137.948166,36.172866,41,24,54372705,2024-01-06T05:18:46
377400078638,1,2,1805,137.948216,36.172966,41,22,54372705,2024-01-06T05:18:47
377400078638,1,2,1806,137.94825,36.173066,40,19,54372705,2024-01-06T05:18:48
377400078638,1,2,1807,137.948283,36.17315,40,18,54372705,2024-01-06T05:18:49
377400078638,1,2,1808,137.9483,36.17325,40,16,54372705,2024-01-06T05:18:50
377400078638,1,2,1809,137.948333,36.173333,39,14,54372705,2024-01-06T05:18:51
377400078638,1,2,1810,137.94835,36.173433,39,13,54372705,2024-01-06T05:18:52
377400078638,1,2,1811,137.948366,36.173516,40,11,54372705,2024-01-06T05:18:53
377400078638,1,2,1812,137.9484,36.173616,41,10,54372705,2024-01-06T05:18:54
377400078638,1,2,1813,137.948416,36.173716,42,10,54372705,2024-01-06T05:18:55
377400078638,1,2,1814,137.948433,36.173816,43,8,54372705,2024-01-06T05:18:56
377400078638,1,2,1815,137.94845,36.173916,44,8,54372705,2024-01-06T05:18:57
377400078638,1,2,1816,137.948466,36.174016,45,8,54372705,2024-01-06T05:18:58
377400078638,1,2,1817,137.948483,36.174116,46,8,54372705,2024-01-06T05:18:59
377400078638,1,2,1818,137.9485,36.174233,46,8,54372705,2024-01-06T05:19:00
377400078638,1,2,1819,137.948533,36.17435,46,8,54372705,2024-01-06T05:19:01
377400078638,1,2,1820,137.94855,36.17445,47,8,54372705,2024-01-06T05:19:02
377400078638,1,2,1821,137.948566,36.174566,47,6,54372705,2024-01-06T05:19:03
377400078638,1,2,1822,137.948583,36.174683,47,6,54372705,2024-01-06T05:19:04
377400078638,1,2,1823,137.9486,36.174816,46,5,54372705,2024-01-06T05:19:05
377400078638,1,2,1824,137.948633,36.174933,42,6,54372705,2024-01-06T05:19:06
377400078638,1,2,1825,137.94865,36.175033,39,8,54372715,2024-01-06T05:19:07
377400078638,1,2,1826,137.948666,36.175133,35,8,54372715,2024-01-06T05:19:08
377400078638,1,2,1827,137.948683,36.175216,34,8,54372715,2024-01-06T05:19:09
377400078638,1,2,1828,137.9487,36.1753,31,8,54372715,2024-01-06T05:19:10
377400078638,1,2,1829,137.948716,36.175366,28,8,54372715,2024-01-06T05:19:11
377400078638,1,2,1830,137.948716,36.175433,24,6,54372715,2024-01-06T05:19:12
377400078638,1,2,1831,137.948733,36.1755,22,6,54372715,2024-01-06T05:19:13
377400078638,1,2,1832,137.948733,36.17555,16,5,54372715,2024-01-06T05:19:14
377400078638,1,2,1833,137.94875,36.175583,12,5,54372715,2024-01-06T05:19:15
377400078638,1,2,1834,137.94875,36.175616,9,5,54372715,2024-01-06T05:19:16
377400078638,1,2,1835,137.948766,36.175633,5,6,54372715,2024-01-06T05:19:17
377400078638,1,2,1836,137.948766,36.175633,4,6,54372715,2024-01-06T05:19:18
377400078638,1,2,1837,137.948766,36.175633,0,8,54372715,2024-01-06T05:19:19
377400078638,1,2,1838,137.948766,36.175633,0,8,54372715,2024-01-06T05:19:20
377400078638,1,2,1839,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:21
377400078638,1,2,1840,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:22
377400078638,1,2,1841,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:23
377400078638,1,2,1842,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:24
377400078638,1,2,1843,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:25
377400078638,1,2,1844,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:26
377400078638,1,2,1845,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:27
377400078638,1,2,1846,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:28
377400078638,1,2,1847,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:29
377400078638,1,2,1848,137.948766,36.175633,0,10,54372715,2024-01-06T05:19:30
377400078638,1,2,1849,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:31
377400078638,1,2,1850,137.948783,36.175633,0,11,54372715,2024-01-06T05:19:32
377400078638,1,2,1851,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:33
377400078638,1,2,1852,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:34
377400078638,1,2,1853,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:35
377400078638,1,2,1854,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:36
377400078638,1,2,1855,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:37
377400078638,1,2,1856,137.948783,36.175633,0,10,54372715,2024-01-06T05:19:38
377400078638,1,2,1857,137.948783,36.175633,0,11,54372715,2024-01-06T05:19:39
377400078638,1,2,1858,137.948783,36.175633,0,13,54372715,2024-01-06T05:19:40
377400078638,1,2,1859,137.948783,36.175633,0,13,54372715,2024-01-06T05:19:41
